,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name
223,223,0.402,0.102,6,-21.048,0,0.0401,0.938,0.000278,0.112,0.307,132.248,audio_features,50LqU2nhdE3fmWOuqOjpjz,spotify:track:50LqU2nhdE3fmWOuqOjpjz,https://api.spotify.com/v1/tracks/50LqU2nhdE3fmWOuqOjpjz,https://api.spotify.com/v1/audio-analysis/50LqU2nhdE3fmWOuqOjpjz,227200,4,Folk,Suzanne,Leonard Cohen
224,224,0.653,0.201,2,-13.121,0,0.0275,0.928,0.0304,0.106,0.343,89.294,audio_features,3uFjMR6c3fmF6Us3phdVWI,spotify:track:3uFjMR6c3fmF6Us3phdVWI,https://api.spotify.com/v1/tracks/3uFjMR6c3fmF6Us3phdVWI,https://api.spotify.com/v1/audio-analysis/3uFjMR6c3fmF6Us3phdVWI,246347,4,Folk,Sweet Rainbow,Peter One
225,225,0.478,0.272,5,-16.161,1,0.03,0.497,1.91e-05,0.124,0.715,105.441,audio_features,5M1gX3DQvgc7GI6dBWX9FL,spotify:track:5M1gX3DQvgc7GI6dBWX9FL,https://api.spotify.com/v1/tracks/5M1gX3DQvgc7GI6dBWX9FL,https://api.spotify.com/v1/audio-analysis/5M1gX3DQvgc7GI6dBWX9FL,198067,4,Folk,Early Morning Rain,Gordon Lightfoot
226,226,0.631,0.595,9,-7.67,1,0.0357,0.449,1.01e-05,0.476,0.676,115.78,audio_features,3ektGwc8hlLCghIr93FY1H,spotify:track:3ektGwc8hlLCghIr93FY1H,https://api.spotify.com/v1/tracks/3ektGwc8hlLCghIr93FY1H,https://api.spotify.com/v1/audio-analysis/3ektGwc8hlLCghIr93FY1H,180053,4,Folk,Watching the River Flow,Bob Dylan
227,227,0.352,0.3,8,-9.282,1,0.0301,0.413,0.0,0.1,0.295,58.686,audio_features,2xLU9wcdlFtuCIUDn05d2p,spotify:track:2xLU9wcdlFtuCIUDn05d2p,https://api.spotify.com/v1/tracks/2xLU9wcdlFtuCIUDn05d2p,https://api.spotify.com/v1/audio-analysis/2xLU9wcdlFtuCIUDn05d2p,195840,4,Folk,Both Sides Now,Judy Collins
228,228,0.497,0.0919,3,-15.685,1,0.0704,0.968,0.00214,0.133,0.548,206.431,audio_features,7CNaYAdLyi86kofGafReiT,spotify:track:7CNaYAdLyi86kofGafReiT,https://api.spotify.com/v1/tracks/7CNaYAdLyi86kofGafReiT,https://api.spotify.com/v1/audio-analysis/7CNaYAdLyi86kofGafReiT,139693,4,Folk,This Land is Your Land,Woody Guthrie
229,229,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63,audio_features,1KueOLeUZpaNRK2InckxVT,spotify:track:1KueOLeUZpaNRK2InckxVT,https://api.spotify.com/v1/tracks/1KueOLeUZpaNRK2InckxVT,https://api.spotify.com/v1/audio-analysis/1KueOLeUZpaNRK2InckxVT,283493,4,Folk,1952 Vincent Black Lightning,Richard Thompson
230,230,0.496,0.0975,1,-17.234,1,0.0318,0.703,0.000714,0.0951,0.36,141.397,audio_features,2HO2bnoMrpnZUbUqiilLHi,spotify:track:2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/tracks/2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/audio-analysis/2HO2bnoMrpnZUbUqiilLHi,327867,4,Folk,The Promise,Tracy Chapman
231,231,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4,Folk,A Horse with No Name,America
232,232,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4,Folk,California Dreamin' - Single Version,The Mamas & The Papas
233,233,0.628,0.423,9,-11.231,1,0.0365,0.326,0.0,0.16,0.353,100.082,audio_features,6R9LiK1WhfnTvFsVfusdQl,spotify:track:6R9LiK1WhfnTvFsVfusdQl,https://api.spotify.com/v1/tracks/6R9LiK1WhfnTvFsVfusdQl,https://api.spotify.com/v1/audio-analysis/6R9LiK1WhfnTvFsVfusdQl,121053,4,Folk,If I Had a Hammer - 2004 Remaster,"Peter, Paul and Mary"
234,234,0.532,0.756,4,-6.242,1,0.0362,0.317,0.0,0.182,0.678,105.479,audio_features,4T7zdEt6EPBYPINynERjCN,spotify:track:4T7zdEt6EPBYPINynERjCN,https://api.spotify.com/v1/tracks/4T7zdEt6EPBYPINynERjCN,https://api.spotify.com/v1/audio-analysis/4T7zdEt6EPBYPINynERjCN,312600,4,Folk,Mississippi - Version 2,Bob Dylan
235,235,0.663,0.757,9,-5.692,1,0.0306,0.037,0.00857,0.169,0.78,101.03,audio_features,2mRkUkyWk10HDw9Oa9llio,spotify:track:2mRkUkyWk10HDw9Oa9llio,https://api.spotify.com/v1/tracks/2mRkUkyWk10HDw9Oa9llio,https://api.spotify.com/v1/audio-analysis/2mRkUkyWk10HDw9Oa9llio,273400,4,Folk,Pagan Run,Yusuf / Cat Stevens
236,236,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,audio_features,3lh3iiiJeiBXHSZw6u0kh6,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/tracks/3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/audio-analysis/3lh3iiiJeiBXHSZw6u0kh6,205613,4,Folk,Into the Mystic - 2013 Remaster,Van Morrison
237,237,0.41,0.598,2,-8.515,1,0.0405,0.55,0.00274,0.092,0.262,76.445,audio_features,6Vz2IQv3AYoznh4tjsrRPo,spotify:track:6Vz2IQv3AYoznh4tjsrRPo,https://api.spotify.com/v1/tracks/6Vz2IQv3AYoznh4tjsrRPo,https://api.spotify.com/v1/audio-analysis/6Vz2IQv3AYoznh4tjsrRPo,203333,4,Folk,Something On Your Mind,Karen Dalton
238,238,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,audio_features,5fdhThPDe6jQQDqCyWrdAn,spotify:track:5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/tracks/5fdhThPDe6jQQDqCyWrdAn,https://api.spotify.com/v1/audio-analysis/5fdhThPDe6jQQDqCyWrdAn,161533,4,Folk,Jolene,Dolly Parton
239,239,0.477,0.797,0,-5.316,1,0.0365,0.0828,0.0,0.185,0.705,88.823,audio_features,6sQv6XMvSp0PB0cuuS6Dfz,spotify:track:6sQv6XMvSp0PB0cuuS6Dfz,https://api.spotify.com/v1/tracks/6sQv6XMvSp0PB0cuuS6Dfz,https://api.spotify.com/v1/audio-analysis/6sQv6XMvSp0PB0cuuS6Dfz,230960,4,Folk,City of New Orleans,Steve Goodman
240,240,0.558,0.177,0,-16.368,1,0.028,0.919,0.000211,0.113,0.455,85.887,audio_features,0oYo06FRCBtrE3kWrDcsDF,spotify:track:0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/tracks/0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/audio-analysis/0oYo06FRCBtrE3kWrDcsDF,234533,4,Folk,I Hope That I Don't Fall In Love With You,Tom Waits
241,241,0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339,audio_features,0hNVjU6JKydHts0SAjHCno,spotify:track:0hNVjU6JKydHts0SAjHCno,https://api.spotify.com/v1/tracks/0hNVjU6JKydHts0SAjHCno,https://api.spotify.com/v1/audio-analysis/0hNVjU6JKydHts0SAjHCno,290733,3,Folk,One Of These Things First,Nick Drake
242,242,0.514,0.0387,4,-22.835,0,0.0373,0.928,7.19e-05,0.103,0.248,146.789,audio_features,6hwvSseQYltJDb1d7JMbkj,spotify:track:6hwvSseQYltJDb1d7JMbkj,https://api.spotify.com/v1/tracks/6hwvSseQYltJDb1d7JMbkj,https://api.spotify.com/v1/audio-analysis/6hwvSseQYltJDb1d7JMbkj,235573,4,Folk,The Rising of the Moon,Tia Blake
243,243,0.643,0.821,0,-6.11,1,0.0375,0.00832,9.75e-05,0.0838,0.932,133.178,audio_features,0hIYVHio9wHLYdBrqiHSsg,spotify:track:0hIYVHio9wHLYdBrqiHSsg,https://api.spotify.com/v1/tracks/0hIYVHio9wHLYdBrqiHSsg,https://api.spotify.com/v1/audio-analysis/0hIYVHio9wHLYdBrqiHSsg,142853,4,Folk,"All Nights, All Days",Yusuf / Cat Stevens
244,244,0.544,0.27,0,-11.327,1,0.0439,0.675,0.0,0.0912,0.702,154.118,audio_features,71PfUEYhCLmqttVTYizFDh,spotify:track:71PfUEYhCLmqttVTYizFDh,https://api.spotify.com/v1/tracks/71PfUEYhCLmqttVTYizFDh,https://api.spotify.com/v1/audio-analysis/71PfUEYhCLmqttVTYizFDh,213600,4,Folk,In Spite of Ourselves,John Prine
245,245,0.509,0.31,2,-11.033,1,0.0404,0.85,0.000268,0.102,0.227,80.529,audio_features,3e3g5fhOUw0TxHZ46Qn9uF,spotify:track:3e3g5fhOUw0TxHZ46Qn9uF,https://api.spotify.com/v1/tracks/3e3g5fhOUw0TxHZ46Qn9uF,https://api.spotify.com/v1/audio-analysis/3e3g5fhOUw0TxHZ46Qn9uF,284960,4,Folk,Traveling Alone,Tift Merritt
246,246,0.383,0.208,0,-16.035,1,0.03,0.818,3.36e-05,0.189,0.219,84.699,audio_features,3g3xDtGtU0asKw6iYCYiG5,spotify:track:3g3xDtGtU0asKw6iYCYiG5,https://api.spotify.com/v1/tracks/3g3xDtGtU0asKw6iYCYiG5,https://api.spotify.com/v1/audio-analysis/3g3xDtGtU0asKw6iYCYiG5,225133,4,Folk,American Tune,Paul Simon
247,247,0.609,0.368,10,-13.338,1,0.0294,0.762,6.28e-06,0.335,0.618,90.373,audio_features,1J7BEJg43wE2fCJiXPY1xq,spotify:track:1J7BEJg43wE2fCJiXPY1xq,https://api.spotify.com/v1/tracks/1J7BEJg43wE2fCJiXPY1xq,https://api.spotify.com/v1/audio-analysis/1J7BEJg43wE2fCJiXPY1xq,216573,4,Folk,Wildflowers - Remastered,Dolly Parton
248,248,0.406,0.188,7,-13.039,1,0.0324,0.852,0.0,0.105,0.629,120.757,audio_features,3D8dwH690MXQRhtIZTSS9c,spotify:track:3D8dwH690MXQRhtIZTSS9c,https://api.spotify.com/v1/tracks/3D8dwH690MXQRhtIZTSS9c,https://api.spotify.com/v1/audio-analysis/3D8dwH690MXQRhtIZTSS9c,245533,4,Folk,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",John Denver
249,249,0.531,0.561,7,-10.218,1,0.0275,0.044,2.1e-06,0.5,0.367,138.335,audio_features,2C0RI3XZYEyne1ZQ4YBl5y,spotify:track:2C0RI3XZYEyne1ZQ4YBl5y,https://api.spotify.com/v1/tracks/2C0RI3XZYEyne1ZQ4YBl5y,https://api.spotify.com/v1/audio-analysis/2C0RI3XZYEyne1ZQ4YBl5y,231553,4,Folk,Take It Easy,Jackson Browne
250,250,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,audio_features,3RkQ3UwOyPqpIiIvGVewuU,spotify:track:3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/tracks/3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/audio-analysis/3RkQ3UwOyPqpIiIvGVewuU,330533,4,Folk,Mr. Tambourine Man,Bob Dylan
251,251,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4,Folk,For What It's Worth,Buffalo Springfield
252,252,0.466,0.453,7,-13.502,0,0.0338,0.558,2.28e-05,0.163,0.593,112.48,audio_features,25KmhG8FQE4EJDqvfDVO3F,spotify:track:25KmhG8FQE4EJDqvfDVO3F,https://api.spotify.com/v1/tracks/25KmhG8FQE4EJDqvfDVO3F,https://api.spotify.com/v1/audio-analysis/25KmhG8FQE4EJDqvfDVO3F,139173,4,Folk,Mr. Tambourine Man,The Byrds
253,253,0.583,0.323,4,-14.605,1,0.0307,0.49,6.06e-06,0.381,0.69,139.582,audio_features,3iNcaNDaddArDsccmm0mjF,spotify:track:3iNcaNDaddArDsccmm0mjF,https://api.spotify.com/v1/tracks/3iNcaNDaddArDsccmm0mjF,https://api.spotify.com/v1/audio-analysis/3iNcaNDaddArDsccmm0mjF,240813,4,Folk,Those Memories Of You - Remastered,Dolly Parton
254,254,0.605,0.125,10,-20.93,1,0.034,0.913,4.37e-06,0.205,0.623,130.907,audio_features,4C3jDWATqX5n4xaRO8wZOF,spotify:track:4C3jDWATqX5n4xaRO8wZOF,https://api.spotify.com/v1/tracks/4C3jDWATqX5n4xaRO8wZOF,https://api.spotify.com/v1/audio-analysis/4C3jDWATqX5n4xaRO8wZOF,184293,4,Folk,Where Have All The Flowers Gone? - Remastered,The Kingston Trio
255,255,0.446,0.315,6,-17.014,1,0.053,0.837,6.02e-05,0.697,0.541,76.116,audio_features,0SBKfRSXhufWiYJw2yTNHq,spotify:track:0SBKfRSXhufWiYJw2yTNHq,https://api.spotify.com/v1/tracks/0SBKfRSXhufWiYJw2yTNHq,https://api.spotify.com/v1/audio-analysis/0SBKfRSXhufWiYJw2yTNHq,201373,4,Folk,He Was A Friend Of Mine,Dave Van Ronk
256,256,0.616,0.271,0,-17.212,1,0.0458,0.876,0.000126,0.113,0.336,125.021,audio_features,7wJpqjqk8QbHpCakY1ZacY,spotify:track:7wJpqjqk8QbHpCakY1ZacY,https://api.spotify.com/v1/tracks/7wJpqjqk8QbHpCakY1ZacY,https://api.spotify.com/v1/audio-analysis/7wJpqjqk8QbHpCakY1ZacY,283880,4,Folk,At Seventeen - Remastered,Janis Ian
257,257,0.473,0.25,7,-12.642,1,0.105,0.865,3.25e-06,0.107,0.46,66.715,audio_features,5Ngtz0zVpq2Wf7EtvzZfKk,spotify:track:5Ngtz0zVpq2Wf7EtvzZfKk,https://api.spotify.com/v1/tracks/5Ngtz0zVpq2Wf7EtvzZfKk,https://api.spotify.com/v1/audio-analysis/5Ngtz0zVpq2Wf7EtvzZfKk,293493,3,Folk,A Love Song for Bobby Long,Grayson Capps
258,258,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,audio_features,6UkMcAA19lTdjs22jtB7o2,spotify:track:6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2,134800,4,Folk,Big Yellow Taxi,Joni Mitchell
259,259,0.531,0.833,7,-2.814,1,0.028,0.521,0.000223,0.0699,0.62,118.581,audio_features,02LN5Q8hrlCcjdHixILPfa,spotify:track:02LN5Q8hrlCcjdHixILPfa,https://api.spotify.com/v1/tracks/02LN5Q8hrlCcjdHixILPfa,https://api.spotify.com/v1/audio-analysis/02LN5Q8hrlCcjdHixILPfa,159173,4,Folk,Talkin' Bout a Revolution - 2015 Remaster,Tracy Chapman
260,260,0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,audio_features,0hhzJEusz6r7f0eL1Uc8kw,spotify:track:0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/tracks/0hhzJEusz6r7f0eL1Uc8kw,https://api.spotify.com/v1/audio-analysis/0hhzJEusz6r7f0eL1Uc8kw,254000,4,Folk,Here Comes The Sun,Richie Havens
261,261,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,audio_features,18GiV1BaXzPVYpp9rmOg0E,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E,165427,4,Folk,Blowin' in the Wind,Bob Dylan
262,262,0.34,0.427,1,-10.042,1,0.0312,0.11,0.615,0.122,0.404,120.646,audio_features,6iI6NXjtI3IkjK2k1juqaX,spotify:track:6iI6NXjtI3IkjK2k1juqaX,https://api.spotify.com/v1/tracks/6iI6NXjtI3IkjK2k1juqaX,https://api.spotify.com/v1/audio-analysis/6iI6NXjtI3IkjK2k1juqaX,203187,3,Folk,Once I Was,Tim Buckley
263,263,0.639,0.431,9,-12.494,1,0.0489,0.414,7.11e-06,0.0867,0.526,144.048,audio_features,2UgZeV435iztRTLrUeOrtk,spotify:track:2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/tracks/2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/audio-analysis/2UgZeV435iztRTLrUeOrtk,274867,4,Folk,The Weight,The Band
264,264,0.406,0.183,0,-14.177,1,0.0313,0.829,0.0,0.113,0.337,126.346,audio_features,2XKUNFRqUFg9ugFI3WWzWQ,spotify:track:2XKUNFRqUFg9ugFI3WWzWQ,https://api.spotify.com/v1/tracks/2XKUNFRqUFg9ugFI3WWzWQ,https://api.spotify.com/v1/audio-analysis/2XKUNFRqUFg9ugFI3WWzWQ,282227,4,Folk,We Shall Overcome,Pete Seeger
265,265,0.582,0.391,4,-9.933,0,0.0327,0.869,0.000241,0.116,0.529,103.181,audio_features,6qRmb4uhIUaWE5LySgSfQS,spotify:track:6qRmb4uhIUaWE5LySgSfQS,https://api.spotify.com/v1/tracks/6qRmb4uhIUaWE5LySgSfQS,https://api.spotify.com/v1/audio-analysis/6qRmb4uhIUaWE5LySgSfQS,137360,4,Folk,Train Song,Vashti Bunyan
266,266,0.429,0.0581,9,-22.046,1,0.0374,0.935,0.62,0.11,0.281,180.659,audio_features,4wACv3JAUdAzmRdGat6ZuK,spotify:track:4wACv3JAUdAzmRdGat6ZuK,https://api.spotify.com/v1/tracks/4wACv3JAUdAzmRdGat6ZuK,https://api.spotify.com/v1/audio-analysis/4wACv3JAUdAzmRdGat6ZuK,187280,3,Folk,It Hurts Me Too,Karen Dalton
267,267,0.404,0.093,3,-19.036,1,0.0486,0.95,7.53e-05,0.717,0.244,80.224,audio_features,0yQ9vnsC7CyPMwAQ3BlWcJ,spotify:track:0yQ9vnsC7CyPMwAQ3BlWcJ,https://api.spotify.com/v1/tracks/0yQ9vnsC7CyPMwAQ3BlWcJ,https://api.spotify.com/v1/audio-analysis/0yQ9vnsC7CyPMwAQ3BlWcJ,253573,4,Folk,When I'm Gone,Phil Ochs
268,268,0.558,0.451,2,-13.04,1,0.0453,0.319,0.000113,0.102,0.766,125.825,audio_features,6kTvUEhB5XDqeXTirv1Hox,spotify:track:6kTvUEhB5XDqeXTirv1Hox,https://api.spotify.com/v1/tracks/6kTvUEhB5XDqeXTirv1Hox,https://api.spotify.com/v1/audio-analysis/6kTvUEhB5XDqeXTirv1Hox,433360,3,Folk,Tam Lin,Fairport Convention
269,269,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,52vA3CYKZqZVdQnzRrdZt6,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053,3,Folk,The Times They Are A-Changin',Bob Dylan
270,270,0.541,0.333,5,-13.098,1,0.0316,0.603,0.0,0.105,0.74,86.324,audio_features,1eHmxX8fhEjVD8U4u6pfql,spotify:track:1eHmxX8fhEjVD8U4u6pfql,https://api.spotify.com/v1/tracks/1eHmxX8fhEjVD8U4u6pfql,https://api.spotify.com/v1/audio-analysis/1eHmxX8fhEjVD8U4u6pfql,189867,4,Folk,I Am A Man Of Constant Sorrow - Radio Edit,The Soggy Bottom Boys
271,271,0.459,0.172,7,-19.534,1,0.0764,0.772,0.0048,0.707,0.42,114.916,audio_features,2UZlej6pJ5oUV28LfVoh5R,spotify:track:2UZlej6pJ5oUV28LfVoh5R,https://api.spotify.com/v1/tracks/2UZlej6pJ5oUV28LfVoh5R,https://api.spotify.com/v1/audio-analysis/2UZlej6pJ5oUV28LfVoh5R,265373,4,Folk,Four Strong Winds - Live,Ian & Sylvia
272,272,0.504,0.387,6,-9.384,0,0.0259,0.517,0.6,0.203,0.378,127.882,audio_features,5Hc8WIK7qgBQ2vRSn19gG6,spotify:track:5Hc8WIK7qgBQ2vRSn19gG6,https://api.spotify.com/v1/tracks/5Hc8WIK7qgBQ2vRSn19gG6,https://api.spotify.com/v1/audio-analysis/5Hc8WIK7qgBQ2vRSn19gG6,314800,4,Folk,It'll Take A Long Time,Sandy Denny
273,273,0.386,0.301,3,-12.415,1,0.0285,0.458,4.48e-06,0.116,0.524,173.12,audio_features,3uJhF1XGOJ27hweKEeBOtk,spotify:track:3uJhF1XGOJ27hweKEeBOtk,https://api.spotify.com/v1/tracks/3uJhF1XGOJ27hweKEeBOtk,https://api.spotify.com/v1/audio-analysis/3uJhF1XGOJ27hweKEeBOtk,175173,3,Folk,Catch the Wind,Donovan
274,274,0.384,0.443,5,-7.75,1,0.0379,0.764,0.0,0.106,0.712,175.671,audio_features,2oV3mzorzJTZa3gmp8vAJl,spotify:track:2oV3mzorzJTZa3gmp8vAJl,https://api.spotify.com/v1/tracks/2oV3mzorzJTZa3gmp8vAJl,https://api.spotify.com/v1/audio-analysis/2oV3mzorzJTZa3gmp8vAJl,227000,4,Folk,Stoned Soul Picnic,Laura Nyro
275,275,0.636,0.277,1,-14.185,1,0.0306,0.784,0.0,0.234,0.685,133.363,audio_features,6QXtKi4TVe1458QNodE3cs,spotify:track:6QXtKi4TVe1458QNodE3cs,https://api.spotify.com/v1/tracks/6QXtKi4TVe1458QNodE3cs,https://api.spotify.com/v1/audio-analysis/6QXtKi4TVe1458QNodE3cs,220573,4,Folk,Poncho & Lefty,Townes Van Zandt
276,276,0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.451,audio_features,7AL6qzIDHIX7pEUWrzNiIs,spotify:track:7AL6qzIDHIX7pEUWrzNiIs,https://api.spotify.com/v1/tracks/7AL6qzIDHIX7pEUWrzNiIs,https://api.spotify.com/v1/audio-analysis/7AL6qzIDHIX7pEUWrzNiIs,193467,4,Folk,Hurdy Gurdy Man,Donovan
277,277,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547,audio_features,6IcU0P6Ec5CM9qVqV1U2JH,spotify:track:6IcU0P6Ec5CM9qVqV1U2JH,https://api.spotify.com/v1/tracks/6IcU0P6Ec5CM9qVqV1U2JH,https://api.spotify.com/v1/audio-analysis/6IcU0P6Ec5CM9qVqV1U2JH,200240,4,Folk,That's the Way That the World Goes 'Round,John Prine
278,278,0.561,0.0901,9,-15.923,1,0.034,0.889,0.000174,0.111,0.444,82.155,audio_features,6g0eFcVGt4tSJpJ2FdIQv0,spotify:track:6g0eFcVGt4tSJpJ2FdIQv0,https://api.spotify.com/v1/tracks/6g0eFcVGt4tSJpJ2FdIQv0,https://api.spotify.com/v1/audio-analysis/6g0eFcVGt4tSJpJ2FdIQv0,186320,4,Folk,The Last Thing on My Mind,Tom Paxton
279,279,0.675,0.351,0,-11.139,1,0.0287,0.89,0.0173,0.076,0.754,97.441,audio_features,0AXZ0NEEylEhBda574NrmG,spotify:track:0AXZ0NEEylEhBda574NrmG,https://api.spotify.com/v1/tracks/0AXZ0NEEylEhBda574NrmG,https://api.spotify.com/v1/audio-analysis/0AXZ0NEEylEhBda574NrmG,149933,4,Folk,Swimming Song,Kate & Anna McGarrigle
280,280,0.601,0.0557,0,-18.226,0,0.0368,0.914,1.05e-05,0.101,0.206,137.386,audio_features,5UpLOf9rrTbVmtDdULOfrm,spotify:track:5UpLOf9rrTbVmtDdULOfrm,https://api.spotify.com/v1/tracks/5UpLOf9rrTbVmtDdULOfrm,https://api.spotify.com/v1/audio-analysis/5UpLOf9rrTbVmtDdULOfrm,256560,5,Folk,Love Is Our Cross To Bear,John Gorka
281,281,0.531,0.217,6,-13.883,1,0.0302,0.871,2.59e-06,0.101,0.34,106.842,audio_features,7eQUgarLukHLkZaO1mxtab,spotify:track:7eQUgarLukHLkZaO1mxtab,https://api.spotify.com/v1/tracks/7eQUgarLukHLkZaO1mxtab,https://api.spotify.com/v1/audio-analysis/7eQUgarLukHLkZaO1mxtab,185200,4,Folk,The Sound of Silence,Simon & Garfunkel
282,282,0.553,0.398,3,-11.67,1,0.0303,0.664,0.0,0.114,0.392,76.074,audio_features,2npStoMbQxG1LcIeF4PZrj,spotify:track:2npStoMbQxG1LcIeF4PZrj,https://api.spotify.com/v1/tracks/2npStoMbQxG1LcIeF4PZrj,https://api.spotify.com/v1/audio-analysis/2npStoMbQxG1LcIeF4PZrj,229227,4,Folk,Leather and Lace (with Don Henley),Stevie Nicks
283,283,0.474,0.118,4,-22.932,1,0.0296,0.844,0.00946,0.113,0.658,98.095,audio_features,4GV5wmFd0G5NW8lQK9aVvP,spotify:track:4GV5wmFd0G5NW8lQK9aVvP,https://api.spotify.com/v1/tracks/4GV5wmFd0G5NW8lQK9aVvP,https://api.spotify.com/v1/audio-analysis/4GV5wmFd0G5NW8lQK9aVvP,238000,4,Folk,Early Morning Rain,Ian & Sylvia
284,284,0.473,0.323,4,-15.639,1,0.0374,0.337,0.000187,0.364,0.493,92.058,audio_features,6oZaeLPOAb3Rn408f3IQiB,spotify:track:6oZaeLPOAb3Rn408f3IQiB,https://api.spotify.com/v1/tracks/6oZaeLPOAb3Rn408f3IQiB,https://api.spotify.com/v1/audio-analysis/6oZaeLPOAb3Rn408f3IQiB,190227,4,Folk,If I Had A Boat,Lyle Lovett
285,285,0.341,0.235,8,-15.541,1,0.0288,0.866,0.000142,0.135,0.47,188.874,audio_features,1DaFWh2oVsjlFmr33fB8oJ,spotify:track:1DaFWh2oVsjlFmr33fB8oJ,https://api.spotify.com/v1/tracks/1DaFWh2oVsjlFmr33fB8oJ,https://api.spotify.com/v1/audio-analysis/1DaFWh2oVsjlFmr33fB8oJ,237493,4,Folk,Hobo's Lullaby,Arlo Guthrie
286,286,0.412,0.166,6,-19.521,0,0.131,0.688,0.000809,0.112,0.0844,173.776,audio_features,6WRKgNXy93NabH6Ssz7dCT,spotify:track:6WRKgNXy93NabH6Ssz7dCT,https://api.spotify.com/v1/tracks/6WRKgNXy93NabH6Ssz7dCT,https://api.spotify.com/v1/audio-analysis/6WRKgNXy93NabH6Ssz7dCT,272467,4,Folk,Spring Wind,Greg Brown
287,287,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,audio_features,4dBI72rgkmG0gTzswyBTzz,spotify:track:4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/tracks/4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/audio-analysis/4dBI72rgkmG0gTzswyBTzz,265547,3,Folk,Sweet Thing - 1999 Remaster,Van Morrison
